序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,113年1月至113年12月全年薪資所得（金額萬元）
1178,2025,品管、工管及生管技術員,C190000000,2566,40106,57
1179,2025,製圖員,C190000000,-,-,-
1180,2025,環境工程技術員,C190000000,---,---,---
1181,2025,紡織技術員,C190000000,-,-,-
1182,2025,發電設備操作員,C190000000,-,-,-
1183,2025,焚化爐、水處理及氣(液)體設備操作員,C190000000,---,---,---
1184,2025,化學加工設備控制員,C190000000,-,-,-
1185,2025,農業技術及農業推廣人員,C190000000,---,---,---
1186,2025,醫學及病理檢驗人員,C190000000,-,-,-
1187,2025,勞安及衛生技術員,C190000000,---,---,---
1188,2025,其他醫療保健助理專業人員,C190000000,-,-,-
1189,2025,會計人員,C190000000,259,51981,73.8
1190,2025,工商業銷售代表(含業務員),C190000000,2717,52999,83.8
1191,2025,採購員,C190000000,737,44934,66.8
1192,2025,報關員(含報驗、船務人員),C190000000,---,---,---
1193,2025,專業秘書,C190000000,157,53557,77.9
1194,2025,法務人員,C190000000,---,---,---
1195,2025,資訊管理及維護技術員,C190000000,---,---,---
1196,2025,其他技術員及助理專業人員,C190000000,-,-,-
1197,2025,事務支援人員,C190000000,7614,41539,61.1
1198,2025,總務,C190000000,832,44990,61
1199,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C190000000,2377,40305,63.3
1200,2025,接待員及服務台事務人員(含總機),C190000000,---,---,---
1201,2025,電話及網路客服人員,C190000000,-,-,-
1202,2025,醫院(診所)櫃台事務人員,C190000000,-,-,-
1203,2025,會計助理、簿記、出納,C190000000,1607,41944,62
1204,2025,統計、財務、證券及保險事務人員,C190000000,-,-,-
1205,2025,存貨事務人員,C190000000,1208,41441,59.7
1206,2025,生產及物料規劃事務人員,C190000000,1026,42145,60
1207,2025,運輸事務人員(含稽查、調度、管理、航務),C190000000,-,-,-
1208,2025,人事事務人員,C190000000,---,---,---
1209,2025,其他事務支援人員,C190000000,-,-,-
1210,2025,服務及銷售工作人員,C190000000,813,33427,45.7
1211,2025,導遊、領隊及解說員,C190000000,-,-,-
1212,2025,廚師(含廚房領班),C190000000,-,-,-
1213,2025,餐飲服務人員(含餐飲領班、餐食櫃台工作),C190000000,-,-,-
1214,2025,美髮、美容及造型設計人員,C190000000,-,-,-
1215,2025,按摩師,C190000000,---,---,---
1216,2025,商店銷售及展售人員(含門市店長),C190000000,---,---,---
1217,2025,收銀員及售票員,C190000000,-,-,-
1218,2025,電話及網路行銷人員,C190000000,-,-,-
1219,2025,建築物管理員、保全及警衛人員,C190000000,---,---,---
1220,2025,其他服務及銷售工作人員,C190000000,-,-,-
1221,2025,技藝、機械設備操作及組裝人員,C190000000,18302,36816,50.6
1222,2025,園藝及農牧業生產人員,C190000000,-,-,-
1223,2025,空調及冷凍機械裝修人員,C190000000,-,-,-
1224,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),C190000000,---,---,---
1225,2025,焊接及切割人員(含電焊工、氣焊工),C190000000,-,-,-
1226,2025,工具製造人員(含模具工、鉗工),C190000000,-,-,-
1227,2025,產業用機器維修人員,C190000000,359,45677,67
1228,2025,陶瓷製品有關工作人員(含磚瓦),C190000000,-,-,-
1229,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C190000000,---,---,---
1230,2025,電力、電子、資通訊設備裝修人員(含水電工),C190000000,---,---,---
1231,2025,食品製造及處理人員(含酒類、飲料、製糖、菸葉),C190000000,-,-,-
1232,2025,產品分級及檢查人員,C190000000,---,---,---
1233,2025,生產機械設備操作人員、剪裁或裁縫人員,C190000000,10530,36656,50.9
1234,2025,組裝(現場)人員,C190000000,5272,35261,47.2
1235,2025,小客、貨車駕駛人員,C190000000,---,---,---
1236,2025,大客、貨車駕駛人員,C190000000,343,48697,66.7
1237,2025,推土、吊車、起重機等移運設備操作人員,C190000000,278,37818,53.3
1238,2025,其他技藝、機械設備操作及組裝人員,C190000000,-,-,-
1239,2025,基層技術工及勞力工,C190000000,2117,33432,44.9
1240,2025,清潔及家事工作人員(含建築清潔工、房務人員),C190000000,---,---,---
1241,2025,勞力工(含理貨員、行李搬運工),C190000000,1928,33757,45.7
1242,2025,廚房幫工(含速食烹調),C190000000,-,-,-
1243,2025,抄表員及自動販賣機收款員,C190000000,-,-,-
1244,2025,停車場管理工,C190000000,-,-,-
1245,2025,主管及監督人員,C200000000,4902,86223,127.1
1246,2025,高階主管(總經理及總執行長),C200000000,569,184172,313
1247,2025,中階主管(經理),C200000000,1667,95456,140.3
1248,2025,監督人員(含現場及辦公室主任、科/股長),C200000000,2666,59544,85.8
1249,2025,專業人員,C200000000,6705,51185,68.7
1250,2025,數理工程及地球科學研究人員,C200000000,-,-,-
1251,2025,統計及精算專業人員,C200000000,-,-,-
1252,2025,生命科學及生物科技專業人員(含生態環境),C200000000,1508,52027,67.5
1253,2025,農、林、漁、牧業專業人員,C200000000,-,-,-
1254,2025,品管、工管及生管工程師,C200000000,1655,47940,64.7
1255,2025,土木及水利工程師,C200000000,-,-,-
1256,2025,環境工程師,C200000000,---,---,---
1257,2025,冷凍空調工程師,C200000000,-,-,-
1258,2025,機械工程師(含造船、輪機、鑄造),C200000000,263,47917,63.4
1259,2025,食品工程師,C200000000,---,---,---
1260,2025,化學工程師,C200000000,1280,52211,71.2
1261,2025,醫療器材、醫學工程師,C200000000,---,---,---
1262,2025,生物科學工程師,C200000000,-,-,-
1263,2025,電機、電子工程師,C200000000,130,52927,71
1264,2025,建築工程師(含建築師),C200000000,-,-,-
1265,2025,平面及多媒體設計師,C200000000,---,---,---
1266,2025,產品及服裝設計師(含工業設計),C200000000,---,---,---
1267,2025,護理人員,C200000000,---,---,---
1268,2025,獸醫師,C200000000,-,-,-
1269,2025,藥事人員(含藥師),C200000000,500,55925,78.1
1270,2025,勞安及衛生管理人員(含工業安全管理師),C200000000,150,50340,68.3
1271,2025,營養師,C200000000,-,-,-
1272,2025,其他醫療保健專業人員,C200000000,-,-,-
1273,2025,會(審)計師,C200000000,-,-,-
1274,2025,風險控管人員,C200000000,-,-,-
1275,2025,財務及投資規劃分析人員,C200000000,---,---,---
1276,2025,專案管理師(含經營管理顧問),C200000000,184,61398,84.1
1277,2025,稽核人員,C200000000,---,---,---
1278,2025,人力資源管理師,C200000000,131,55191,74.6
1279,2025,廣告及行銷專業人員(含企劃),C200000000,332,47605,64.8
1280,2025,公關專業人員,C200000000,---,---,---
1281,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C200000000,236,55566,75.1
1282,2025,律師,C200000000,-,-,-
1283,2025,專利工程師及公證人,C200000000,---,---,---
1284,2025,翻譯人員,C200000000,-,-,-
1285,2025,其他專業人員,C200000000,-,-,-
1286,2025,技術員及助理專業人員,C200000000,7516,42940,61.8
1287,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C200000000,-,-,-
1288,2025,電機、電子技術員,C200000000,---,---,---
1289,2025,冷凍空調技術員,C200000000,-,-,-
1290,2025,機械技術員(含造船、輪機、鑄造),C200000000,238,39615,51
1291,2025,食品技術員,C200000000,-,-,-
1292,2025,化工技術員,C200000000,928,39145,55.8
1293,2025,品管、工管及生管技術員,C200000000,2491,39388,53.9
1294,2025,製圖員,C200000000,-,-,-
1295,2025,環境工程技術員,C200000000,---,---,---
1296,2025,紡織技術員,C200000000,-,-,-
1297,2025,焚化爐、水處理及氣(液)體設備操作員,C200000000,43,45075,63.1
1298,2025,化學加工設備控制員,C200000000,-,-,-
1299,2025,生命科學技術員,C200000000,422,39156,51.5
1300,2025,農業技術及農業推廣人員,C200000000,-,-,-
1301,2025,醫學及病理檢驗人員,C200000000,-,-,-
1302,2025,義肢、義齒等人體輔具技術員,C200000000,-,-,-
1303,2025,勞安及衛生技術員,C200000000,---,---,---
1304,2025,其他醫療保健助理專業人員,C200000000,-,-,-
1305,2025,會計人員,C200000000,159,51612,68.6
1306,2025,工商業銷售代表(含業務員),C200000000,2225,48280,74.8
1307,2025,採購員,C200000000,471,44247,59.1
1308,2025,報關員(含報驗、船務人員),C200000000,---,---,---
1309,2025,會議及活動規劃人員,C200000000,-,-,-
1310,2025,專業秘書,C200000000,62,56924,79.2
1311,2025,法務人員,C200000000,---,---,---
1312,2025,社會工作助理人員,C200000000,-,-,-
1313,2025,資訊管理及維護技術員,C200000000,210,44168,59
1314,2025,其他技術員及助理專業人員,C200000000,-,-,-
1315,2025,事務支援人員,C200000000,4009,38375,51.7
1316,2025,總務,C200000000,314,38749,51.6
1317,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C200000000,1137,37457,51.9
1318,2025,接待員及服務台事務人員(含總機),C200000000,---,---,---
1319,2025,電話及網路客服人員,C200000000,---,---,---
1320,2025,醫院(診所)櫃台事務人員,C200000000,-,-,-
1321,2025,會計助理、簿記、出納,C200000000,692,41591,55.5
1322,2025,統計、財務、證券及保險事務人員,C200000000,---,---,---
1323,2025,存貨事務人員,C200000000,915,36616,48.9
1324,2025,生產及物料規劃事務人員,C200000000,598,40151,52.7
1325,2025,運輸事務人員(含稽查、調度、管理、航務),C200000000,-,-,-
1326,2025,人事事務人員,C200000000,187,37259,49.6
1327,2025,服務及銷售工作人員,C200000000,219,32997,48.1
1328,2025,廚師(含廚房領班),C200000000,---,---,---
1329,2025,餐飲服務人員(含餐飲領班、餐食櫃台工作),C200000000,---,---,---
1330,2025,寵物美容師及動物照料工作人員,C200000000,-,-,-
1331,2025,按摩師,C200000000,---,---,---
1332,2025,商店銷售及展售人員(含門市店長),C200000000,---,---,---
1333,2025,收銀員及售票員,C200000000,-,-,-
1334,2025,電話及網路行銷人員,C200000000,---,---,---
1335,2025,建築物管理員、保全及警衛人員,C200000000,---,---,---
1336,2025,技藝、機械設備操作及組裝人員,C200000000,11806,33840,46.6
1337,2025,園藝及農牧業生產人員,C200000000,---,---,---
1338,2025,空調及冷凍機械裝修人員,C200000000,-,-,-
1339,2025,產業用機器維修人員,C200000000,334,42104,54.4
1340,2025,精密儀器製造及修理人員,C200000000,-,-,-
1341,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C200000000,---,---,---
1342,2025,電力、電子、資通訊設備裝修人員(含水電工),C200000000,143,44550,64.5
1343,2025,食品製造及處理人員(含酒類、飲料、製糖、菸葉),C200000000,-,-,-
1344,2025,產品分級及檢查人員,C200000000,1023,33054,44.5
1345,2025,生產機械設備操作人員、剪裁或裁縫人員,C200000000,7359,34120,47.1
1346,2025,組裝(現場)人員,C200000000,2714,31554,43.4
1347,2025,小客、貨車駕駛人員,C200000000,---,---,---
1348,2025,大客、貨車駕駛人員,C200000000,---,---,---
1349,2025,推土、吊車、起重機等移運設備操作人員,C200000000,---,---,---
1350,2025,基層技術工及勞力工,C200000000,818,30544,40.8
1351,2025,清潔及家事工作人員(含建築清潔工、房務人員),C200000000,242,30565,40.3
1352,2025,勞力工(含理貨員、行李搬運工),C200000000,576,30536,41
1353,2025,廢棄物收集工及回收資源分類工,C200000000,-,-,-
1354,2025,廚房幫工(含速食烹調),C200000000,-,-,-
1355,2025,抄表員及自動販賣機收款員,C200000000,-,-,-
1356,2025,停車場管理工,C200000000,-,-,-
1357,2025,主管及監督人員,C210000000,4131,63935,95.4
1358,2025,高階主管(總經理及總執行長),C210000000,274,112623,200.4
1359,2025,中階主管(經理),C210000000,983,75999,116.3
1360,2025,監督人員(含現場及辦公室主任、科/股長),C210000000,2874,55167,79.8
1361,2025,專業人員,C210000000,1916,46720,70.3
1362,2025,品管、工管及生管工程師,C210000000,407,45348,68.1
1363,2025,環境工程師,C210000000,-,-,-
1364,2025,機械工程師(含造船、輪機、鑄造),C210000000,322,46798,71
1365,2025,化學工程師,C210000000,185,48456,70.2
1366,2025,紡織工程師,C210000000,---,---,---
1367,2025,電機、電子工程師,C210000000,---,---,---
1368,2025,平面及多媒體設計師,C210000000,---,---,---
1369,2025,產品及服裝設計師(含工業設計),C210000000,386,46444,73.8
1370,2025,護理人員,C210000000,---,---,---
1371,2025,勞安及衛生管理人員(含工業安全管理師),C210000000,147,47693,68.4
1372,2025,會(審)計師,C210000000,-,-,-
1373,2025,財務及投資規劃分析人員,C210000000,---,---,---
1374,2025,專案管理師(含經營管理顧問),C210000000,25,54058,77.7
1375,2025,稽核人員,C210000000,---,---,---
1376,2025,人力資源管理師,C210000000,40,43823,60.4
1377,2025,廣告及行銷專業人員(含企劃),C210000000,102,43257,67.8
1378,2025,公關專業人員,C210000000,---,---,---
1379,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C210000000,161,49671,72.5
1380,2025,翻譯人員,C210000000,---,---,---
1381,2025,其他專業人員,C210000000,-,-,-
1382,2025,技術員及助理專業人員,C210000000,3828,39539,53.9
1383,2025,電機、電子技術員,C210000000,109,37570,48.8
1384,2025,機械技術員(含造船、輪機、鑄造),C210000000,442,41575,55
1385,2025,化工技術員,C210000000,---,---,---
1386,2025,品管、工管及生管技術員,C210000000,1403,37224,52.9
1387,2025,製圖員,C210000000,146,39764,50.2
1388,2025,環境工程技術員,C210000000,-,-,-
1389,2025,紡織技術員,C210000000,-,-,-
1390,2025,化學加工設備控制員,C210000000,-,-,-
1391,2025,勞安及衛生技術員,C210000000,---,---,---
1392,2025,會計人員,C210000000,---,---,---
1393,2025,工商業銷售代表(含業務員),C210000000,969,41166,56.4
1394,2025,採購員,C210000000,320,41493,52.3
1395,2025,報關員(含報驗、船務人員),C210000000,---,---,---
1396,2025,會議及活動規劃人員,C210000000,-,-,-
1397,2025,專業秘書,C210000000,---,---,---
1398,2025,法務人員,C210000000,-,-,-
1399,2025,資訊管理及維護技術員,C210000000,131,38685,51.6
1400,2025,其他技術員及助理專業人員,C210000000,-,-,-
1401,2025,事務支援人員,C210000000,3791,36537,48.2
1402,2025,總務,C210000000,310,37875,52.2
1403,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C210000000,1606,36418,48
1404,2025,接待員及服務台事務人員(含總機),C210000000,---,---,---
1405,2025,醫院(診所)櫃台事務人員,C210000000,-,-,-
1406,2025,會計助理、簿記、出納,C210000000,854,37116,49
1407,2025,存貨事務人員,C210000000,285,35230,45.7
1408,2025,生產及物料規劃事務人員,C210000000,454,37311,49.1
1409,2025,運輸事務人員(含稽查、調度、管理、航務),C210000000,-,-,-
1410,2025,人事事務人員,C210000000,195,35019,43.5
1411,2025,服務及銷售工作人員,C210000000,219,35867,46.7
1412,2025,廚師(含廚房領班),C210000000,---,---,---
1413,2025,餐飲服務人員(含餐飲領班、餐食櫃台工作),C210000000,-,-,-
1414,2025,商店銷售及展售人員(含門市店長),C210000000,---,---,---
